"Not sure what the previous buyers received but I just got these Solo3 headphones December 2019 and they are phenominal! I was nervous ordering them after reading the previous reviews, but I’m SO glad I ignored them in this case. The packaging is legitimate and everything that is supposed to come with them comes with them. The sound is A++ and the noise cancellation is perfect! Buy them! They are worth it!",5.0 out of 5 stars
"These aren’t advertised to be noise-canceling, so I’m not sure why I’m asked to rate that aspect. My only complaint is that the ear cups hurt my ears over time; I’m not sure why they’re smaller than the Beats and Beats 2 I also own. I love the sound and the wireless feature - holds a charge forever!",4.0 out of 5 stars
"I use my beats every day to listen to music, podcasts, and audiobooks.

You do have to break them in though, they hurt really bad for the first few days after only an hour or two of wearing and I have a small head.

They also get stretched out and then become too loose, so I can't use them to work out or really do anything but sit or walk while wearing. I don't even trust wearing them while washing dishes because they'll slip forwards off my face.

I love my beats but I wish they were designed to fit better.",4.0 out of 5 stars
I got these things as a gift from my wife last Christmas. By June the black cover around the ear piece began to fall off. Called in and covered under warranty and replaced no problem. Fast forward 6 months doing same exact thing but warranty no longer applies after they are replaced once. Definitely won’t buy this brand ever again. Shortly after the foam wore off they completely quit working on the right side. Technically $200 for 6 months of use,1.0 out of 5 stars
"These Solo3 will not disappoint! If you're looking for headphones with crippling bass these ain't it. However, the balance of sound from high, low and mid is amazing! The bass doesn't drown out the others, nor do the others cancel the bass effect. Just a well rounded pair of headphones. Love them!",5.0 out of 5 stars
"I didn't read the reviews before purchasing these, but after hitting the purchase button I decided to go through some and see if there was a common issue. Well, I kept seeing that people were reporting getting fakes/refurbished products. So I became alarmed. They were same day delivery so when I got home and saw the box I was nervous I was sent fakes or refurbished headphones. Well after doing thorough research and watching several youtube videos, I discovered they were in fact real. I have had them for a week now and my only complaint is that they are a bit tight over my ears where my glasses are, but I suppose that's my bad for wearing glasses. Otherwise, they hold a charge forever, my last beats (purchased new at Best Buy) only lasted maybe 6-8 hours. These can go a few days which is nice. The sound quality is good, though they are not noise cancelling. I didn't need that since I mainly use these in my office at work, and I want to be able to hear if someone knocks at my door or walks in. Overall, pretty good!",4.0 out of 5 stars
"Bought this for my son. Who said the sound is excellent. The ear muffs ""just"" covers the ears. but this is fine watching my son who plays D1 HS Basketball he'll take this off and leave around his neck. Because the ear muffs are small it doesn't get in the way under his chin. We tested the range some bit. No problem about 30ft. away. Sound and stream was still excellent. of course you'll always have the disance limitations set forth with Bluetooth tech specifications.",5.0 out of 5 stars
"They were beautiful and great sound but hurt my ears. I ended up returning these and getting a really nice pair of off brand, over the ear headphones and they are much more comfortable than these and have just as equally good sound quality and noise cancellation. It was very disappointing these didn’t work out.",3.0 out of 5 stars
"Pros: These headphones have great quality sound.
Cons: they smash my ears so after wearing them for any period of time my ears are sore. Overall they are not comfortable to wear. Additionally the case that they come in is ever so slightly bigger than the headphones so they have to be put in the case perfectly to fit.",2.0 out of 5 stars
"These are great quality headphones. I have owned a bunch of Beats headphones in the past but this is my first wireless pair. The bluetooth function works great and they can be converted to wired headphones just by plugging in the included wire. Sound clarity is amazing along with the bass. The only issue I have with these, as with all solo's, is that after having them on your head for an extended time they will hurt your ears/ make them sore. I would opt for he studios if you can.",4.0 out of 5 stars
"Really happy with the product. The only downside is that they sent the wrong color ( it was supposed to be gold and they are rose gold) unfortunately I leave to see my family next week and could not return. They are a gift for a boy so it’s kind of sad. Other than that, they work great!",3.0 out of 5 stars
"For $200 I expected these to last longer than 3 weeks! Within a 3 week time span the sound went completely out in one ear and was off and on in the other ear, by week 5 there was no sound coming out of the headset at all! They were a birthday gift to my son and I have not been able to get them replaced or repaired, so I just wasted $200. I will never trust Beats ever again!",2.0 out of 5 stars
"I bought these headphones for my sons birthday last November. He loved them. Couldn’t be happier. About 2 weeks ago he started having trouble with the right headphone. Sometimes he could hear out of it and sometimes he couldn’t. It finally gave out. He was so sad and I was frustrated because the 12-month warranty is about to expire. I contacted the company I purchased it from on amazon and they were wonderful. Answered my email right away and they should be sending replacement headphones. I’m
Hoping they come before my sons birthday. He will be so excited and happy. Follow up review to follow once they send them and we receive them. :)",4.0 out of 5 stars
"I ordered these beats because I could no longer wear my airpods with my new tragus piercing. The sound quality is great and the battery seems to last a really long time. My biggest complaint is that these are super uncomfortable for my ears. they hold on tightly and it’s like my ears are sore when I take them off. If it weren’t for that, I’d give them 5 stars. The color is nice and they seem durable.",4.0 out of 5 stars
"Love my beats. Sounds great, easy to connect to my S8 phone or iPod. Battery last long. Charges fast. I use it during my train ride to work or workouts. My only regret is getting them in silver where the earpiece is white. They get dirty and you have to be careful cleaning them without damaging it. Otherwise, it's a great product.",5.0 out of 5 stars
"I'm not going to delve into the subjective territory of sound quality. I will say that the sound is rich and performs better than expected (especially given Beats' history of emphasizing bass). The battery life is stellar and Bluetooth connection has been impeccable with amazing range and only rare hiccups. My one complaint is that it is a snug fit on my ears: after 1-2 hours, they actually start to hurt my ears a little.",4.0 out of 5 stars
"Bought these for my son who wrestles. He rocked these before 87 individual matches to get pumped up. No complaints. No issues with sweat. Great batter life. He's completely 100% content. 3 star on noice cancelling, but they aren't advertised as such. Eveything else is great.",5.0 out of 5 stars
"Just got my Beats in the mail and I am absolutely in love with them!!! Sound is awesome, feel great on, love the matte black, brand new wrapped in plastic and everything inside was wrapped nicely as well. These are not reused or fake, they are the real deal! SO happy with my purchase!",5.0 out of 5 stars
"I waited so long to buy the headphones. I tested them at an Apple Store and was amazed by the sound fidelity and bass. Even my wife was impressed. But I wasn’t in a good financial status, so I skipped the purchase at the time. That was last year. I heard about Amazon Prime days and decided to wait. The Solo 3 was the 1st thing that popped out when searching for electronic devices. And for $139 this time I would not let it pass away. Simply the best headphones that I have bought. And let me tell you I have bought many.",5.0 out of 5 stars
"Good quality sound, looks nice, but cheap quality. However the first one I got malfunctioned with virtually no physical damage. I got a replacement. However the replacement broke a few months later again with no physical damage. I am disappointed. The headphones don't work wirelessly under 0 degrees centigrade (32 F) so if you live in an area that gets cold in the winter expect to bring the wire.",2.0 out of 5 stars
"Let’s start with, I love Mickey. I definitely waited for the price to drop because (sorry, not sorry) Beats just isn’t worth it. The Mickey print is a beautiful matte. I really adore them but of course the sound quality/clarity just isn’t there.
If you want great headphones for a decent price, please go with Vmoda! My cross fade 100 beat $300 Beats headphones.",5.0 out of 5 stars
I got these on Prime Day for a discounted price. I am not a headphone connoisseur but I was looking for something that was a little more suited for the office than my wireless in ear headphones I use at the gym. I have a loud intern that sits next to me who is the life of the office and needed something to block the noise out. It works. A little too well sometimes. I jump out of my skin at least 4 times per day when someone touches my shoulder or I see them out of the corner of my eye. Works for me.,5.0 out of 5 stars
"I've been a content user of corded, over-the-ear-headphones forever, always barely tolerating the cord getting hung up on my office chair several times a day... I've also been a bit of a snob about the Beats brand, shunning the brand hype and the expense. Not sure what put me over the edge, but I couldn't be happier that I made the leap/cut the cord. These headphones are fantastic. Battery life is excellent - I've had them for about 2 months and the battery still is half-charged. Great bluetooth range, superb sound. I use them daily at my desk job and at home (yard work, wood working projects, etc.). The controls on the headset are slick as well.",5.0 out of 5 stars
"I love these things because they cancel out loud, obnoxious noises (like your animals whining while you're trying to focus and study for a big test). They are also very comfortable to wear. I've had on-ear headphones in the past that were so tight they gave me a headache. I could wear these all day studying if I needed to!",5.0 out of 5 stars
I was surprised by the solo 3s good sounding. Use them as workout headphones. Not worth 300 but got them on sale and they are good sounding plenty of volume not to bass heavy but got good sound and bass to them. And still using them to work out with no problems. Of course they always go back into the case.,4.0 out of 5 stars
Excellent fit powerful sound I actually gave these to my daughter she wanted some wireless headphones for when she works out at the gym these have met her expectations and more they are very comfortable she said I have tried them on and they are very comfortable with that and the sound is great if you’re looking for the beat sound with the wireless capability then I would recommend these,5.0 out of 5 stars
"I really like these headphones overall, the sound quality is good and they're decently noise-isolating. HOWEVER, I've had them only for about a year, and the battery life and their condition has declined significantly. While previously I only had to charge them once a month (with use for HOURS daily) now they barely last a few days. In addition, one of the side hinges is broken, and that side of the headphones doesn't stay collapsed, and will kind of swing out at random. In general, I like these, but please be warned that they probably won't last much more than a year and a half with normal use. Personally, I think they're far too expensive to have declined this quickly.",3.0 out of 5 stars
"I bought these in November of 2018. It’s June of 2020 and they are already broken. One ear isn’t working at all and the other if I press on it it will work otherwise it goes in and out and sounds like static. For the price, they should last a lot longer than what they did. Very disappointed.",1.0 out of 5 stars
I bought these head phones precisely for the noise cancellation feature. My spouse has to have the volume so high while watching tv I was in Hope's of being able to cancel out the sound and listen to another device while being able to say in same room as the tv. Did not cancel noise.,2.0 out of 5 stars
"Wanted to buy the Wifey a BOSE noise cancelling headphone instead, but she wanted these. Regret not doing it, but I’m a die hard BOSE fan. These are a nice set of headphones though. They produce great sound, not noise cancelling so if your looking for total submersion into the music, get some Noise cancelling headphones. All in all she’s happy.",5.0 out of 5 stars
"Five months and one side of the headphones goes out. The product started malfunctioning yesterday. Now, whenever I try to connect to a device wirelessly, one side is cut out. Not to mention the constant audio break up. The cord also stopped working after a month. Very disappointing. What a waste of $230!",1.0 out of 5 stars
I wear these headphones everyday to the gym and have been wearing them for a long time now. the sound quality is still amazing. the battery lasts extremely long and it charges very quick when low. one of the earphone covers just started to come undone but with the amount I have been wearing and sweating in them they still work amazing.,5.0 out of 5 stars
"I absolutely love these headphones for my workouts. I previously had ear plugs and they were constantly coming out of my ear whenever I sweat so I would have to frequently stop my workouts to put back and readjust them in my ear which got super annoying when i'm trying to concentrate on burning some fat. I've been using these for about a week now and they are really great, i can focus on my workouts and the sound quality is totally bomb. i won't go into all the specs and technical mumbo jumbo cuz i don't know them, but if you're looking for something that stays put and has good sound quality and long battery life you can't go wrong with these.",5.0 out of 5 stars
"I live in NYC, where the temperature at the the winter could be very low. For a couple of days temperature dropped down under 32 deegres Fahrenheit and I have difficulties to use my headphones outside my apartment. After 5 minutes outside, headphones switching off by themself. I can not turn them back on until, I am back to a warmer place for at least 5-10 minutes. I sent a message to Beats by Dre tech support, and I received an answer saying the optimum temperature for using this headphones is above 32 deegres Fahrenheit. So it means that I not gonna be able to use this product through the winter. On my opinion Beats shoul inform customers that they could expect difficulties using this equipment in the cold environment.",1.0 out of 5 stars
I have tried a few different head phones but wanted blue tooth and smaller ear cup size so it didn't look weird while I listed at work. For the price I really dont notice a great sound difference from something like my BOHM headphones at a third of the price. I have glasses and these things kill my ear as they are so tight with no way to loosen them. I would have expect more out of something so pricey.,3.0 out of 5 stars
They were working well the first 2 weeks and then everything went down hill. The sound would start failing in the right ear until it was completely gone and I could only hear from one ear. Then it wouldn’t connect to the Bluetooth on my phone. And after a while I had to call amazon for help on what to do because I had it for a little over a month.,2.0 out of 5 stars
"Best wireless headphones hands-down! These are the easiest plug and play headphones ever. Right out of the box, they come with easy to start instructions, how to use the buttons and connect blue tooth. I was up and running in less than 2 minutes. They also fold really well into a case that is included. I'm really happy with the sounds, and they are very much noise-cancelling in my opinion even though I'm not sure it's advertised to be. Very comfortable, long battery life and well worth the money!",5.0 out of 5 stars
"They look great. If looks are your thing, grab these. If you don’t really care about looks and sound quality is your thing then you can definitely find something better for this price. That’s the biggest issue with Beats.. Price. But even then, the sound isn’t bad, just not good enough for the price.",4.0 out of 5 stars
"Poorly made headphones. While the sound quality and noise cancelation are great, within six months of use the padding cover started coming off. For the amount of money spent on these, that shouldn’t have been an issue. I had knockoffs that lasted years.",2.0 out of 5 stars
"First problem may not be 100% Beat's fault, however, they are an Apple product. They don't play nice with Bluetooth. Failure and intermittent connection, dropped connection, both on Apple computers. Maybe not Beat's fault, but they are useless for the intended purpose if unable to establish a reliable Bluetooth connection.
Second problem, they are uncomfortably tight on the ears.
Third, the on/off switch offers no tactile functionality. The headphones must be removed and looked at in order to power on (or off).
The sound quality and noise cancelling are fine, but so is every other brand.",3.0 out of 5 stars
"They worked amazing for the first couple months and then I had trouble with Bluetooth connection, the aux cord thing it comes with had a short in it so it sounds static-y with it in PLUS to top it off the right side stopped working on the headphones. I contacted amazon but they said I had to contact the beats support and the repair would cost almost as much as it would to replace the entire headphones. HUNDREDS OF DOLLARS DOWN THE DRAIN.",1.0 out of 5 stars
"Love Beats overall, have used the wired ones for a few years. And now have the wireless. I highly recommend. These are perfect for people with smaller features. I’ve tried other over the ear headphones and they are huge and look silly. These are compact and cool. The charge lasts a long time. Read the instructions to figure out the headset controls like volume.",5.0 out of 5 stars
"Fantastic headphones that quickly became a staple in my workout routine. I enjoy the moderate noise cancellation they provide. It’s not perfect, but I never needed it to be. It blocks just enough noise to allow for a nap on a plane or to focus on your workout in the gym. I really love these headphones.",5.0 out of 5 stars
"I expected much better sound quality for the price. I have bought much less expensive ones that sound better. I only use these to workout. And when I lay down on the bench or on the floor, they are always falling off. Even when I have them completely tightened.",3.0 out of 5 stars
I love the Beats brand. They never fail when it comes to great sound. The quality of these headphones are great. They are very durable. The color is my favorite so that is great too. The battery lasts forever. I usually use these while i'm working out and doing chores around my house and I may have to charge them twice a month. This is my second pair of beats and they are only getting better.,5.0 out of 5 stars
"These are my second set of Beats, the first Blue tooth. These are super comfortable, and easy to install on both my iPhone and iPad. However, since I live in colder climate, if the temps are in the upper to mid 30s, the headphones only last 15 mins at the most. Even if I wear a hoodie, they don't last much longer. This happens when the battery is fully charged, so there must be a shutoff when the headphones hit a certain temp. The battery doesn't drain, it just turns off. I would not buy these again.",2.0 out of 5 stars
"After 6 months, the ear cover has separated and cannot be easily fixed. Apple support was not much help and repair would be at cost plus $100 RT uber ride to a service provider 20 miles away. My second pair of Beats that has not lived up to the hype of the Apple quality expected",1.0 out of 5 stars
The right ear shorted out after 3 months. The left ear scratches out now 4 months after I bought them. I'm really unhappy. I don't use them near water or anything strange that would lead to the short out.,1.0 out of 5 stars
"My first time spending $200 on headphones and was impressed with battery life and quality of music for a year. I connect them via Bluetooth as I have on very flight and the right earphone has no sound. I spend every minute u til takeoff trying to google remedies and disconnect/reconnect and reset. I didn’t get them wet, used the case religiously. If I had known they wouldn’t last 13 months I would not have spent that much. Very disappointed.",1.0 out of 5 stars
"I was super excited to get these headphones. After about 20 minutes of wearing them, i took them off and my ears were throbbing! They are very painful to wear. I can't get past the pain so I'll be returning these, which is unfortunate because the sound is amazing and they fit me way better then the Bose soundlink headphones.",2.0 out of 5 stars
"Stylish and sound great, but stopped working properly after less than a year. One of the ears goes in and out depending on your head position. A wire is probably a little loose on the inside. As pricey as these are I'd expect them to be more durable after being stored in the case and only being used lightly for a year.

Luckily they still had 6 days left on their one year warranty and Apple repaired them for free.",3.0 out of 5 stars
"My daughter absolutely loves her new Beats, she hasn’t heard a thing anyone has said to her since Christmas morning.
All kidding aside the headphones themselves are very nice. They have amazing sound quality, and they look and feel great. It took my daughter all of 3min to connect to her phone, set them up, and start listening to music.
Will buy another pair for myself, so that I can pretend not to hear my wife.",5.0 out of 5 stars
"These are my first over the ear headphones. They pair easily with my iPhone and my Microsoft Surface Laptop for calls and music on both devices. The sound quality is good and people say they hear me clearly. I haven’t tried outdoor calls yet where it may pick up other environmental sounds.

The only negative is they get a bit uncomfortable on my ears when I wear them for longer periods. I think the ear cushions could be softer.

Next time I’ll consider spending more for more comfortable headphones.",4.0 out of 5 stars
"Love these. The battery life on these last a reeeallly long time. Ear cups aren’t very large so they don’t comfortably cover the whole ear.

Easy Bluetooth connect. Wish you could Bluetooth phone calls as well. You need a wire (that comes with it) to speak on the phone.",4.0 out of 5 stars
I thought the sound was excellent with these but the fit was terrible. It has that clamping effect and were really not comfortable at all. I was disappointed because I had been wanting a pair of Beats for so long! These had to go back and the search continues.,3.0 out of 5 stars
"I just got and they are real unlike what the comments say. I registered them and everything. The battery life is great so far and the mic is great. I’m not sure how they’ll last in the long run but only time will tell at this point.

3 weeks in: I really enjoy the long battery life on these things and they’re still working perfectly.",4.0 out of 5 stars
Bought these for my sons birthday and he absolutely loves them!! I don’t personally use them but my son loves them he uses them all the time and has not once complained about them. They work as described. Well worth the money and the smile it has put on my sons face. I recommend these beats!,5.0 out of 5 stars
"My cousin needed these for her birthday, so I bought it for her. It was pretty good, she liked these so much. I have also tried these myself and over all sound quality is very good. The bass is okay, but not much deep bass with these. However, these do have the noise cancellation feature which is very good and works very well. Overall, I would say my cousin likes these.",5.0 out of 5 stars
"Have wanted an excellen pair of Dr. Dre's Beats..especially before they became impossible to find.
These DO NOT disappoint! Noise cancelling, perfect (adapts to background). Clear sound with great bass that doesn't overpower!
Couldn't be happier with this product! I'll update this review if I'm not completely satisfied with my headphones!",5.0 out of 5 stars
"I bought these expecting to get quality sound but was very disappointed , the sound was like a cheap headphone, the fit was tight and uncomfortable and my ears left hot after a hour of use, i use them for a day or two and then stop using them, i gave them to a family member.",3.0 out of 5 stars
"Love love love, been wanting to purchase one of these for a while, saw it in some other sites but was expensive. Beautiful, sounds great and I like the fact that it folds and comes with a little carry on case.
Won’t trade it for nothing, still enjoying it and no problems so far. I think it’s the best by far.",5.0 out of 5 stars
"First thing that stood out to me was the color. I am a rose gold addict lol. The next thing was how comfortable these are. Those squishy ear pieces are amazing. The battery on these seem to last forever, which is great! The sound is crisp and clean. The only thing I'm disappointed with is the bass... there just isn't enough.",5.0 out of 5 stars
"Great sound and are compact so they are able to fit into smaller bags when they are folded. The battery lasts pretty long, I was quite surprised. I hardly ever have to charge them and I use them almost daily for the gym. The only complaint I have is they're not comfortable when wearing with glasses. They're a big snug on the ear so they do start to hurt a little when wearing your glasses.",5.0 out of 5 stars
"Your used headphones purchased at full price may come with cat fur, earwax and dandruff like mine. That’s nasty.
Also, no cords included for these Bluetooth headphones. Just the used headphones in the case inside the beats box.
This is the second pair I’ve ordered and really not worth the hassle. Disappointed in Amazon’s quality control.",1.0 out of 5 stars
"I love these headphones! The battery is amazing, I didn’t charge it for the first month or so that I used it, and sound quality is also great. I mostly use them in my studio while working, super comfortable to wear for a long time.
I did not had any problems with the shipping/packaging. The box was in great condition, unopened, in original packing and everything was included.",5.0 out of 5 stars
"Great headphones. A little tight on ears at first, once broken in amazing sound, excellent battery life, and very comfortable. I have 3 pairs of wireless headphone and these are by far my favorite. If your in the market at 200$ range, stop buy these and be happy.

Also, these block out the world around you. Not recommend for long walks on a busy road with no side walk, you will not here it coming!",5.0 out of 5 stars
"I'm very pleased with my purchase! Easy to connect to my Samsung S8 plus. My Beats came fully charged, and I've been using them since I took them out of the box! I've been to the gym and on public transportation! They don't necessarily block out background noise, but they're a great distraction! I am very happy! Don't think of the price! You only live once, and these headphones make life great! I definitely recommend these awesome headphones!",5.0 out of 5 stars
This is a good stuff. I've used it for a long time. Not any issues. But I don't know how to discuss it. I just want to clean up the review. Because when I look at the review which hasn't reviewed that I will feel uncomfortable. That's it.,5.0 out of 5 stars
I got the glossy black. Love this product. It's legit. Battery lasts a long time. Glossy black does not scratch easily. I even hit it HARD against a piece of equipment at the gym and the dent is still so tiny and not noticeable - so it is DURABLE.,5.0 out of 5 stars
"My husband loved these. They were great with his low hearing. However, they do not stand up to use while working. They have never been wet, always kept in the case. And just after the end of warranty they quit working. We think it’s because they couldn’t stand up to use while sweating. Can’t come up with any other reason for them to just quit like that after being so well taken care of. It was almost like they shorted. He was wearing them and everything was fine mowing then lawn and the boom, they were dead.",4.0 out of 5 stars
"I bought these as a gift. When I opened them, I was disappointed to see that the black material did not completely cover the ear phones on either side. The beige foam sticks out all around the ear phones on both sides. When I try to stretch the black material across the earphone to cover the foam—it won’t go--it’s WAY too small and will not stay in place.
If they don’t bother to refurbish them enough to make them look good on the outside, it’s doubtful that quality work was done inside. NO ATTENTION TO DETAIL.
A. Fox, (Texas)",1.0 out of 5 stars
"Best bluetooth headphone. Period. Quality is good but most important is you dont need to pair unpair anymore in order to connect to your phone, mac, ipad, watch. It connects to all at once and while listening music from mac if you get a call on iphone then you can just switch to iphone and vice versa. This is a great feature. When I go for jog then I just connect to my watch without unpairing. I have two and my daughter loves it as she can use between her laptop, phone and ipad.",5.0 out of 5 stars
"The best headphones out there. Got them for my wife for Christmas and she loves them. Great deal and great quality of item. Cant beat prime with 2 day shipping. These were out of stock everywhere. Can answer calls and hang up, listen to music wireless with great quality, and charges fast.",5.0 out of 5 stars
"Just got these babies today! So excited! Came in about 4 bus days. Original packaging, looks amazing. Sound quality is amazing. Was 92% charged when I put charger on and charged for about 10 min and they were ready to go. I’m very satisfied! I got the matte black, looks classy. These are a plus for me since those dang iphone buds don’t fit in my ear. Love, love, love!",5.0 out of 5 stars
"I love color and they where awesome to 4 times I got to use them. Bought these a year ago in January
I have taken very good care of them . I charged them last night so I could use them today and they would not pair. the pair light wont even come on. so I plugged them in to use and sound only comes out on the right and nothing on the right ! In my opinion . 300.00 is way to much to spend on something you only got to use 4 times. Ive had cheap ear phones that last way longer and when they bite the dust you can afford to replace them . Very Disappointed in this purchase",2.0 out of 5 stars
"I bought as a gift and these were good headphones, very good for using with ipods and phones. It came in good packaging, very pretty, and is easy to use. I bought at a great price during the Fall season and I had no problems with delivery. Thank you for a great product!",5.0 out of 5 stars
Color is dynamite. Got these for my bf for his bday and h3s obsessed. He had a pair of army green ones that he lost on a flight and this was his next favorite color since the green was discontinued. I think I might like this color even better now,5.0 out of 5 stars
"My 15yr old g.daughter loves her""BEATS"".l got them for her B'day. She loves her GMa too! Lol.Oh.has great sound quality.nice and compact.eventhough a nice case comes in the box with them,l purchased a ""sweet""shell case thingee.She loves that too.The BEATS are silver and the case l purchased separately is also silver.oh.also purchased from AMAZON of course!",5.0 out of 5 stars
"First of all, it’s Mickey!!! These headphones paired to my iPad so easy, I have a lot of Bluetooth items and these paired the easiest I have ever experienced. The battery life is good, and the sound quality is superb.",5.0 out of 5 stars
Bought these for my teenage daughter for Christmas she loves them. I did put them on and wow are they comfortable and the sound quality is great! She was amazed how far from her phone she could get and still not be disconnected. I know this is something she will use for a long time. They are a great color in the silver and the quality is great!,5.0 out of 5 stars
"I bought these for a Christmas present (i’m an early shopper). When my son opened them on Christmas, they would not work and the window for returns had already closed. There’s not even a way to contact the seller to explain my situation? Beyond annoying! Now it’s on my list of To do’s to try and figure out if they can be fixed. These were way too expensive for such disappointment- in the product AND the lack of customer service",1.0 out of 5 stars
"These are a gift for someone else so I haven't used them, but I just wanted to report that the headphones I received are authentic. I saw several reviews about receiving fakes and was concerned, but all is well here!",5.0 out of 5 stars
"This is my first and last time buying from Beats. The pictures I posted speaks a 1000 words. I used these headphones for only a few months. Never dropped them, never used them hard, never used in rain, I took care of them. They mostly stayed in the case inside my bag. Please look at the pics before you make a purchase decision.",1.0 out of 5 stars
Material around the are ear headphones are separated after reading many reviews there seems to be ongoing problem I called Apple but they want to hold a credit card on file and have them mailed in. Considering the PRICE of these headphones they should be backing up their product...other than that they have a very good sound and battery life on them are very good.,1.0 out of 5 stars
"I had bought 1 powerbeats and it quit on me after a firmware update, got it replaced with another one and it quit for no reason, all this within 1 1/2 years. Bought a solo 3 just a couple of months ago and now it will not stay connected via BT. Called support and walked me thru the reset steps, which i had already done, now they say send it in. i'M SICK OF PAYING BIG BUCKS (224.00) NOT HAVING IT FOR MORE THAN 2 YEARS AND HAVE TO GET IT REPLACED. GONNA BUY A BOSE BEADSET!!",1.0 out of 5 stars
"LOVE these headphones. Mainly use them with an iPad. Soft, comfortable, noise cancelling, easy to connect... perfect! Definitely worth the money.",5.0 out of 5 stars
"Great headphones for all purposes unless you plan on wearing them when the temperature drops near 32°F or below. These headphones have a wonderfully long battery life, effortless connections to I-devices, good sound and great usability. My problem, and it’s a big one, is that is impossible to use these headphones as a wireless device when the temperature drops close to or below freezing. At that point, the headphones turn off automatically anywhere from 5 minutes to 20 minutes later depending on how cold it is. Sometimes, when the temperatures only at 32°, I can get up to 20 to 25 minutes before they turn off. I have called Apple and I have been told that this is typical for battery powered wireless headphones. I have not substantiated this statement with other brands.",3.0 out of 5 stars
For the price doesnt sound that good its just ok it lacks mid its mostly bass its not worth $199 or $129 on sale .jbl live 400 sounds better for $ 69 ..but quality its really good.im not sure im keeping it ill try for a week will see,4.0 out of 5 stars
"Super great headphones ever have. Was having a wired Philips and a SONY headphone, but always felt painful on both ears because wrapping too tightly to ears. This Beats Solo3 doesn't make such problem to me.

In terms of BT/wireless, it works wonderfully as I have many apple products and the Solo3 connects to all of them with easy set up and very good music quality. The long durability of battery juice and long distance of reception make me thumbs up!! I work in a lab often leave my phone on desk and walk around benches and even cross the hall way to another room. I never get problem to receive BT signals from my iphone7. It's also easy to check battery status using iphone.",5.0 out of 5 stars
I had another pair of these that I ordered from Apple that were stolen and I was devastated because I love them so much that I ordered another pair. They are sound cancelling and comfortable sitting over the ear. I was never into bulky headphones like this before but after owning these I probably won't get anything else. I even use them when I shoot my gun because the noise cancelling is that good. I recommend them if you are considering buying them!,5.0 out of 5 stars
Great headset. Flawless pairing with all your apple devices. Legitimate 40 hours battery life and the range across our 3 level home no drops at all. The fatal flaw is i like to walk the dog in winter; if its cold; the unit shuts off purposely at around 32 degrees and no more music for the rest of the walk; i had 2 when i realized this i returned 1. They get more comfortable with continued use; not as comfy as the bose on ear bluetooth. Overall good purchase.,4.0 out of 5 stars
"Wow. If you are a bass lover and primarily listen to rap or R&B, you are certainly in for a treat. These look great and although the clarity is not quite as good as other brands such as Bose or Sennheiser, they excel in the bass department. They are sleek and beautiful making these the best looking headphones money can buy and won’t stick out if you so chose to wear them with your favorite outfit. Overall, I strongly recommend these to just about anybody looking for a great overall headphone with great sound quality, bass, battery, aesthetics, and style all in one.",5.0 out of 5 stars
"these are awful . at first I was really happy to get them and they looked really authentic and sounded great ! I’ve had them for almost a year now and as I was dancing and listening to my music, the right speaker stopped working . not to mention the circle part that allows you to change the volume randomly fell off on its own while I was listening to music maybe 6 months back . for 6 months I have been having it taped to my headphones just for them to end up trash all together . just save the money because these ain’t it .",1.0 out of 5 stars
If you like loud music beware. The wireless on these does not allow for loud music. I tested my regular Beats Solo with the same music and phone and the wireless just wont get as loud. I sent them back. Would rather deal with wires instead of not being able to enjoy loud music.,2.0 out of 5 stars
What more can be said. The main thing you probably want to know is it new and does it look as advertised. Answer is yes to both. I just bought a second set for my son for him to use at the gym. He loves them.,5.0 out of 5 stars
Got these for my grandson he just loves the sound. He says they are great. I listened to them one time myself. They do sound fine to me,5.0 out of 5 stars
My daughter got these for Christmas and absolutely loves them. Shes able to run without them falling off or out of her ears and they keep the outside noise out completely!! The sound is so crisp and clear! Couldnt be happier!,5.0 out of 5 stars
I bought these for my 9 year old for his birthday and we both love them. (I use them at the gym occasionally and have even run in them). The battery lasts forever and they look sharp but not too bulky. They are comfortable and the sound is very good. I like that they fold up nicely to fit in a small case that is easy to toss into a backpack or purse. I have been very happy with this purchase and I love the gold color. Not too flashy but still cool looking.,5.0 out of 5 stars
"I have had these for about a year and a half and the left earphone stopped working. If you do research, this is a VERY VERY common problem and it is not an easy fix or you'll have to send it in for repair which costs a significant amount of money. Extremely disappointed that I paid this much for head phones that barely last - and mine are in pristine condition physically. I gave Beats a chance after ignoring all the 'haters' online, and now I wish I would have listened. NEVER AGAIN. Do yourself a favor and look at Bose, Sony, etc. it is not worth it.",1.0 out of 5 stars
"Mine are real Beats headphones, so I don't know what the other people are talking about. Great quality sound! Also I love that these are made with a female's head shape in mind, it fits well on a smaller female's head and ears.Very comfortable too! I love the rose gold because it matches my iPhone!",5.0 out of 5 stars
Absolutely best sound I’ve heard from headphones ever! You can’t get any better quality then what I got from Beats. My only issue is that I have large ears so I’m exchanging this pair for a different color for my daughter and I’m getting the larger size.,5.0 out of 5 stars
"No active noise cancellation, the ear cups blocks some sound. I like the 40 hours play on single charge but ears get way too hot and sweaty! Little too tight for long uses, hopefully it will stretch out in time. Used it with the headphone jack and Bluetooth, the Bluetooth never dropped off. Let’s see if the sound quality gets better with use.",3.0 out of 5 stars
